k,head,program,strategy,increase,kl_div,spike
260,"(8, 22)",prog_L18H3,smart,19.627070166562685,0.5704141557216644,False
261,"(11, 20)",prog_L20H2,smart,19.76813748423175,0.5765479534864426,False
262,"(14, 9)",prog_L20H2,smart,19.45660783153077,0.5731173098087311,False
263,"(4, 1)",prog_L18H3,smart,19.710343118570506,0.568097272515297,False
264,"(9, 16)",prog_L18H3,smart,20.300803797597926,0.5802406638860702,False
265,"(10, 11)",prog_L18H3,smart,21.104906723388826,0.6017708599567413,False
266,"(3, 13)",prog_L20H2,smart,21.122304996741416,0.6086034446954727,False
267,"(4, 6)",prog_L20H2,smart,21.358583843157675,0.6094792723655701,False
268,"(3, 8)",prog_L18H3,smart,21.673689330834364,0.6231333464384079,False
269,"(6, 2)",prog_L18H3,smart,21.378344915144623,0.6464947104454041,False
270,"(0, 12)",prog_L1H30,smart,21.561389324871918,0.6523084372282029,False
271,"(7, 27)",prog_L4H8,smart,21.048211579415437,0.6608150094747544,False
272,"(8, 29)",prog_L18H3,smart,21.077091670722275,0.6563439249992371,False
273,"(3, 3)",prog_L20H2,smart,21.63345532835417,0.664845871925354,False
274,"(0, 10)",prog_L1H30,smart,21.726918675561027,0.6749886959791184,False
275,"(6, 23)",prog_L20H3,smart,22.139813048738414,0.6826013147830963,False
276,"(12, 20)",prog_L20H2,smart,21.9130510210283,0.6972174704074859,False
277,"(12, 30)",prog_L3H17,smart,22.172355346202608,0.6895383596420288,False
278,"(12, 0)",prog_L10H25,smart,22.296898748066127,0.6878353446722031,False
279,"(4, 2)",prog_L18H3,smart,22.29671178282942,0.6841778934001923,False
280,"(7, 1)",prog_L4H8,smart,23.020426920629298,0.6740691184997558,False
281,"(20, 21)",prog_L20H2,smart,23.07997329613525,0.6797594279050827,False
282,"(14, 22)",prog_L15H3,smart,21.4636925553699,0.6672873675823212,False
283,"(18, 10)",prog_L20H2,smart,21.252710774376006,0.6615889847278595,False
284,"(3, 15)",prog_L19H2,smart,21.265816535370483,0.6803221106529236,False
285,"(9, 26)",prog_L6H15,smart,22.0608002181421,0.6670115739107132,False
286,"(9, 7)",prog_L20H4,smart,22.766682427102882,0.6692071855068207,False
287,"(19, 24)",prog_L3H1,smart,23.26660235980964,0.668250659108162,False
288,"(17, 5)",prog_L20H2,smart,22.982387700184887,0.6731323361396789,False
289,"(10, 19)",prog_L20H4,smart,23.455834291985365,0.6843254268169403,False
290,"(3, 24)",prog_L15H3,smart,23.499122271061964,0.718132746219635,False
291,"(12, 16)",prog_L20H20,smart,24.019784617058185,0.7459480613470078,False
292,"(14, 11)",prog_L20H4,smart,23.474920363942363,0.739829033613205,False
293,"(6, 30)",prog_L19H1,smart,22.501341031535254,0.7125009000301361,False
294,"(0, 13)",prog_L1H30,smart,22.732029331310915,0.7162526041269303,False
295,"(0, 27)",prog_L1H30,smart,23.3358370999835,0.7255683302879333,False
296,"(14, 10)",prog_L20H2,smart,22.19837496680831,0.7386834144592285,False
297,"(19, 5)",prog_L20H2,smart,21.637386861604654,0.7513898253440857,False
298,"(11, 27)",prog_L18H3,smart,21.97455907218776,0.7541435062885284,False
299,"(4, 10)",prog_L18H3,smart,23.466243845387083,0.7803945124149323,False
300,"(4, 22)",prog_L4H8,smart,25.280131877344495,0.8068688571453094,False
301,"(15, 26)",prog_L20H2,smart,25.444091280392048,0.8301395177841187,False
302,"(21, 21)",prog_L10H0,smart,25.760659558016577,0.8342603445053101,False
303,"(9, 28)",prog_L18H3,smart,25.5847678103106,0.8319010823965073,False
304,"(6, 4)",prog_L16H18,smart,26.425454576286494,0.8436342895030975,False
305,"(5, 2)",prog_L4H8,smart,26.634792468689074,0.866902431845665,False
306,"(6, 8)",prog_L3H17,smart,25.37742996367974,0.8909981727600098,False
307,"(19, 14)",prog_L20H2,smart,26.013988892588248,0.8885099142789841,False
308,"(11, 28)",prog_L20H1,smart,25.170788641605746,0.8777971029281616,False
309,"(15, 30)",prog_L6H30,smart,25.56864988852589,0.8773246884346009,False
310,"(14, 6)",prog_L20H4,smart,26.938265129385524,0.8665913820266724,False
311,"(21, 0)",prog_L6H15,smart,26.72547458665329,0.8725458264350892,False
312,"(12, 27)",prog_L15H3,smart,28.1271773184068,0.8836142629384994,False
313,"(6, 28)",prog_L2H26,smart,29.898001707758482,0.9266433477401733,False
314,"(18, 17)",prog_L20H4,smart,30.1669783842053,0.9288381218910218,False
315,"(8, 0)",prog_L20H2,smart,31.095628165746923,0.9058988720178605,False
316,"(20, 25)",prog_L20H2,smart,31.49760337410809,0.913202953338623,False
317,"(18, 12)",prog_L20H2,smart,31.71607381358699,0.9212140828371048,False
318,"(12, 24)",prog_L14H18,smart,31.384340974183107,0.9303201496601105,False
319,"(19, 26)",prog_L16H19,smart,31.971110954557922,0.9335517823696137,False
320,"(14, 12)",prog_L4H8,smart,32.438472739149674,0.9437988311052322,False
321,"(20, 5)",prog_L16H19,smart,32.499031754902305,0.9441575616598129,False
322,"(7, 7)",prog_L4H8,smart,33.01339683900566,0.9376159757375717,False
323,"(15, 24)",prog_L20H4,smart,32.94007432841526,0.9557123154401779,False
324,"(17, 23)",prog_L4H8,smart,33.08955665414682,0.9609795600175858,False
325,"(16, 31)",prog_L20H2,smart,33.6131301925985,0.9452316641807557,False
326,"(7, 10)",prog_L20H4,smart,32.939137961894595,0.9654253244400024,False
327,"(4, 21)",prog_L18H3,smart,35.1422991606923,1.0090307384729384,False
328,"(17, 10)",prog_L4H15,smart,35.28525688977965,1.0121784806251526,False
329,"(5, 0)",prog_L3H17,smart,37.65403540882365,1.0624123603105544,False
330,"(9, 19)",prog_L18H3,smart,37.18823848569345,1.0510443449020386,False
331,"(18, 27)",prog_L20H4,smart,37.07608673663641,1.0416189014911652,False
332,"(6, 31)",prog_L20H4,smart,36.88934473687874,1.0424792766571045,False
333,"(11, 29)",prog_L20H4,smart,37.67660346535534,1.0321900963783264,False
334,"(7, 26)",prog_L20H2,smart,39.60859842819086,1.0313642024993896,False
335,"(20, 7)",prog_L18H3,smart,39.80324875087954,1.0362680971622467,False
336,"(11, 17)",prog_L15H3,smart,39.135729771980216,1.0291721761226653,False
337,"(17, 24)",prog_L15H15,smart,39.62923746826921,1.0205654740333556,False
338,"(21, 3)",prog_L3H28,smart,39.95357822266821,1.0152580976486205,False
339,"(16, 23)",prog_L20H3,smart,40.399231228691534,1.0167403936386108,False
340,"(5, 5)",prog_L20H2,smart,40.50146491859392,1.0412458896636962,False
341,"(5, 24)",prog_L20H2,smart,40.62634018814719,0.9968814969062805,False
