layer,head,k,iou_score,program_idxs_used
9,4,13,0.876,55|23|30|27|64|36|2|32|58|28|18|24|56
9,4,14,0.876,55|23|30|27|64|36|2|32|58|28|18|24|56|53
9,4,15,0.892,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61
9,4,16,0.892,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25
9,4,17,0.892,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14
9,4,18,0.904,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14|20
9,4,19,0.904,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14|20|60
9,4,20,0.907,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14|20|60|54
9,5,1,0.106,68
9,5,2,0.712,68|55
9,5,3,0.756,68|55|23
9,5,4,0.756,68|55|23|27
9,5,5,0.765,68|55|23|27|30
9,5,6,0.767,68|55|23|27|30|64
9,5,7,0.769,68|55|23|27|30|64|2
9,5,8,0.771,68|55|23|27|30|64|2|58
9,5,9,0.786,68|55|23|27|30|64|2|58|36
9,5,10,0.789,68|55|23|27|30|64|2|58|36|32
9,5,11,0.789,68|55|23|27|30|64|2|58|36|32|28
9,5,12,0.789,68|55|23|27|30|64|2|58|36|32|28|24
9,5,13,0.789,68|55|23|27|30|64|2|58|36|32|28|24|18
9,5,14,0.788,68|55|23|27|30|64|2|58|36|32|28|24|18|33
9,5,15,0.788,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59
9,5,16,0.788,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56
9,5,17,0.788,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14
9,5,18,0.83,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61
9,5,19,0.83,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61|53
9,5,20,0.829,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61|53|25
9,6,1,0.872,55
9,6,2,0.93,55|23
9,6,3,0.932,55|23|30
9,6,4,0.932,55|23|30|27
9,6,5,0.933,55|23|30|27|64
9,6,6,0.934,55|23|30|27|64|36
9,6,7,0.935,55|23|30|27|64|36|2
9,6,8,0.935,55|23|30|27|64|36|2|32
9,6,9,0.935,55|23|30|27|64|36|2|32|58
9,6,10,0.935,55|23|30|27|64|36|2|32|58|28
9,6,11,0.936,55|23|30|27|64|36|2|32|58|28|18
9,6,12,0.936,55|23|30|27|64|36|2|32|58|28|18|24
9,6,13,0.935,55|23|30|27|64|36|2|32|58|28|18|24|56
9,6,14,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61
9,6,15,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53
9,6,16,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25
9,6,17,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14
9,6,18,0.947,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54
9,6,19,0.947,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54|60
9,6,20,0.949,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54|60|20
9,7,1,0.139,68
9,7,2,0.63,68|55
9,7,3,0.663,68|55|23
9,7,4,0.663,68|55|23|27
9,7,5,0.676,68|55|23|27|30
9,7,6,0.679,68|55|23|27|30|64
9,7,7,0.682,68|55|23|27|30|64|2
9,7,8,0.685,68|55|23|27|30|64|2|58
9,7,9,0.685,68|55|23|27|30|64|2|58|36
9,7,10,0.685,68|55|23|27|30|64|2|58|36|32
9,7,11,0.687,68|55|23|27|30|64|2|58|36|32|28
9,7,12,0.687,68|55|23|27|30|64|2|58|36|32|28|24
9,7,13,0.687,68|55|23|27|30|64|2|58|36|32|28|24|18
9,7,14,0.687,68|55|23|27|30|64|2|58|36|32|28|24|18|56
9,7,15,0.687,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59
9,7,16,0.686,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33
9,7,17,0.686,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14
9,7,18,0.687,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14|25
9,7,19,0.687,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14|25|53
9,7,20,0.736,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14|25|53|61
9,8,1,0.706,55
9,8,2,0.749,55|23
9,8,3,0.758,55|23|30
9,8,4,0.758,55|23|30|27
9,8,5,0.762,55|23|30|27|64
9,8,6,0.764,55|23|30|27|64|36
9,8,7,0.766,55|23|30|27|64|36|2
9,8,8,0.768,55|23|30|27|64|36|2|32
9,8,9,0.77,55|23|30|27|64|36|2|32|58
9,8,10,0.77,55|23|30|27|64|36|2|32|58|28
9,8,11,0.77,55|23|30|27|64|36|2|32|58|28|18
9,8,12,0.77,55|23|30|27|64|36|2|32|58|28|18|24
9,8,13,0.77,55|23|30|27|64|36|2|32|58|28|18|24|68
9,8,14,0.77,55|23|30|27|64|36|2|32|58|28|18|24|68|56
9,8,15,0.77,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59
9,8,16,0.77,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|14
9,8,17,0.77,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|14|53
9,8,18,0.813,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|14|53|61
9,8,19,0.813,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|14|53|61|25
9,8,20,0.817,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|14|53|61|25|54
9,9,1,0.886,55
9,9,2,0.949,55|23
9,9,3,0.951,55|23|30
9,9,4,0.951,55|23|30|27
9,9,5,0.951,55|23|30|27|64
9,9,6,0.953,55|23|30|27|64|36
9,9,7,0.953,55|23|30|27|64|36|2
9,9,8,0.953,55|23|30|27|64|36|2|32
9,9,9,0.954,55|23|30|27|64|36|2|32|58
9,9,10,0.954,55|23|30|27|64|36|2|32|58|28
9,9,11,0.954,55|23|30|27|64|36|2|32|58|28|18
9,9,12,0.954,55|23|30|27|64|36|2|32|58|28|18|24
9,9,13,0.954,55|23|30|27|64|36|2|32|58|28|18|24|53
9,9,14,0.96,55|23|30|27|64|36|2|32|58|28|18|24|53|61
9,9,15,0.96,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25
9,9,16,0.96,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|56
9,9,17,0.96,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|56|14
9,9,18,0.962,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|56|14|54
9,9,19,0.962,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|56|14|54|60
9,9,20,0.965,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|56|14|54|60|20
9,10,1,0.127,68
9,10,2,0.258,68|33
9,10,3,0.476,68|33|55
9,10,4,0.484,68|33|55|27
9,10,5,0.494,68|33|55|27|30
9,10,6,0.499,68|33|55|27|30|64
9,10,7,0.499,68|33|55|27|30|64|23
9,10,8,0.499,68|33|55|27|30|64|23|24
9,10,9,0.515,68|33|55|27|30|64|23|24|32
9,10,10,0.515,68|33|55|27|30|64|23|24|32|36
9,10,11,0.516,68|33|55|27|30|64|23|24|32|36|28
9,10,12,0.518,68|33|55|27|30|64|23|24|32|36|28|58
9,10,13,0.518,68|33|55|27|30|64|23|24|32|36|28|58|18
9,10,14,0.52,68|33|55|27|30|64|23|24|32|36|28|58|18|2
9,10,15,0.52,68|33|55|27|30|64|23|24|32|36|28|58|18|2|56
9,10,16,0.52,68|33|55|27|30|64|23|24|32|36|28|58|18|2|56|59
9,10,17,0.52,68|33|55|27|30|64|23|24|32|36|28|58|18|2|56|59|14
9,10,18,0.578,68|33|55|27|30|64|23|24|32|36|28|58|18|2|56|59|14|61
9,10,19,0.578,68|33|55|27|30|64|23|24|32|36|28|58|18|2|56|59|14|61|53
9,10,20,0.579,68|33|55|27|30|64|23|24|32|36|28|58|18|2|56|59|14|61|53|25
9,11,1,0.847,55
9,11,2,0.902,55|23
9,11,3,0.905,55|23|30
9,11,4,0.905,55|23|30|27
9,11,5,0.906,55|23|30|27|64
9,11,6,0.908,55|23|30|27|64|36
9,11,7,0.908,55|23|30|27|64|36|2
9,11,8,0.908,55|23|30|27|64|36|2|32
9,11,9,0.908,55|23|30|27|64|36|2|32|58
9,11,10,0.909,55|23|30|27|64|36|2|32|58|28
9,11,11,0.909,55|23|30|27|64|36|2|32|58|28|18
9,11,12,0.909,55|23|30|27|64|36|2|32|58|28|18|24
9,11,13,0.909,55|23|30|27|64|36|2|32|58|28|18|24|56
9,11,14,0.918,55|23|30|27|64|36|2|32|58|28|18|24|56|61
9,11,15,0.918,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53
9,11,16,0.918,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25
9,11,17,0.918,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14
9,11,18,0.919,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|20
9,11,19,0.919,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|20|60
9,11,20,0.922,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|20|60|54
10,0,1,0.744,55
10,0,2,0.793,55|23
10,0,3,0.799,55|23|30
10,0,4,0.799,55|23|30|27
10,0,5,0.801,55|23|30|27|64
10,0,6,0.803,55|23|30|27|64|36
10,0,7,0.804,55|23|30|27|64|36|2
10,0,8,0.805,55|23|30|27|64|36|2|32
10,0,9,0.809,55|23|30|27|64|36|2|32|58
10,0,10,0.809,55|23|30|27|64|36|2|32|58|28
10,0,11,0.809,55|23|30|27|64|36|2|32|58|28|18
10,0,12,0.809,55|23|30|27|64|36|2|32|58|28|18|24
10,0,13,0.809,55|23|30|27|64|36|2|32|58|28|18|24|68
10,0,14,0.809,55|23|30|27|64|36|2|32|58|28|18|24|68|56
10,0,15,0.809,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14
10,0,16,0.809,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53
10,0,17,0.834,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61
10,0,18,0.834,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25
10,0,19,0.836,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|54
10,0,20,0.836,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|54|60
10,1,1,0.855,55
10,1,2,0.914,55|23
10,1,3,0.917,55|23|30
10,1,4,0.917,55|23|30|27
10,1,5,0.917,55|23|30|27|64
10,1,6,0.921,55|23|30|27|64|36
10,1,7,0.922,55|23|30|27|64|36|2
10,1,8,0.922,55|23|30|27|64|36|2|32
10,1,9,0.923,55|23|30|27|64|36|2|32|58
10,1,10,0.923,55|23|30|27|64|36|2|32|58|28
10,1,11,0.923,55|23|30|27|64|36|2|32|58|28|18
10,1,12,0.923,55|23|30|27|64|36|2|32|58|28|18|24
10,1,13,0.923,55|23|30|27|64|36|2|32|58|28|18|24|53
10,1,14,0.934,55|23|30|27|64|36|2|32|58|28|18|24|53|61
10,1,15,0.934,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56
10,1,16,0.934,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25
10,1,17,0.934,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14
10,1,18,0.935,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14|54
10,1,19,0.935,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14|54|60
10,1,20,0.94,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14|54|60|20
10,2,1,0.815,55
10,2,2,0.856,55|23
10,2,3,0.861,55|23|30
10,2,4,0.861,55|23|30|27
10,2,5,0.864,55|23|30|27|64
10,2,6,0.866,55|23|30|27|64|36
10,2,7,0.866,55|23|30|27|64|36|2
10,2,8,0.867,55|23|30|27|64|36|2|32
10,2,9,0.87,55|23|30|27|64|36|2|32|58
10,2,10,0.87,55|23|30|27|64|36|2|32|58|28
10,2,11,0.87,55|23|30|27|64|36|2|32|58|28|18
10,2,12,0.87,55|23|30|27|64|36|2|32|58|28|18|24
10,2,13,0.87,55|23|30|27|64|36|2|32|58|28|18|24|56
10,2,14,0.87,55|23|30|27|64|36|2|32|58|28|18|24|56|68
10,2,15,0.87,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14
10,2,16,0.887,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|61
10,2,17,0.887,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|61|25
10,2,18,0.887,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|61|25|53
10,2,19,0.894,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|61|25|53|54
10,2,20,0.894,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|61|25|53|54|60
10,3,1,0.716,55
10,3,2,0.75,55|23
10,3,3,0.758,55|23|30
10,3,4,0.758,55|23|30|27
10,3,5,0.761,55|23|30|27|64
10,3,6,0.761,55|23|30|27|64|68
10,3,7,0.762,55|23|30|27|64|68|2
10,3,8,0.769,55|23|30|27|64|68|2|58
10,3,9,0.772,55|23|30|27|64|68|2|58|36
10,3,10,0.773,55|23|30|27|64|68|2|58|36|32
10,3,11,0.774,55|23|30|27|64|68|2|58|36|32|28
10,3,12,0.774,55|23|30|27|64|68|2|58|36|32|28|24
10,3,13,0.774,55|23|30|27|64|68|2|58|36|32|28|24|18
10,3,14,0.774,55|23|30|27|64|68|2|58|36|32|28|24|18|56
10,3,15,0.774,55|23|30|27|64|68|2|58|36|32|28|24|18|56|59
10,3,16,0.774,55|23|30|27|64|68|2|58|36|32|28|24|18|56|59|14
10,3,17,0.774,55|23|30|27|64|68|2|58|36|32|28|24|18|56|59|14|53
10,3,18,0.804,55|23|30|27|64|68|2|58|36|32|28|24|18|56|59|14|53|61
10,3,19,0.804,55|23|30|27|64|68|2|58|36|32|28|24|18|56|59|14|53|61|25
10,3,20,0.814,55|23|30|27|64|68|2|58|36|32|28|24|18|56|59|14|53|61|25|54
10,4,1,0.152,68
10,4,2,0.298,68|33
10,4,3,0.52,68|33|55
10,4,4,0.55,68|33|55|23
10,4,5,0.558,68|33|55|23|30
10,4,6,0.565,68|33|55|23|30|64
10,4,7,0.565,68|33|55|23|30|64|27
10,4,8,0.565,68|33|55|23|30|64|27|24
10,4,9,0.575,68|33|55|23|30|64|27|24|32
10,4,10,0.575,68|33|55|23|30|64|27|24|32|36
10,4,11,0.575,68|33|55|23|30|64|27|24|32|36|28
10,4,12,0.575,68|33|55|23|30|64|27|24|32|36|28|58
10,4,13,0.575,68|33|55|23|30|64|27|24|32|36|28|58|18
10,4,14,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2
10,4,15,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
10,4,16,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
10,4,17,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52
10,4,18,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14
10,4,19,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14|25
10,4,20,0.579,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14|25|53
10,5,1,0.584,55
10,5,2,0.596,55|23
10,5,3,0.606,55|23|30
10,5,4,0.606,55|23|30|27
10,5,5,0.607,55|23|30|27|64
10,5,6,0.607,55|23|30|27|64|68
10,5,7,0.608,55|23|30|27|64|68|2
10,5,8,0.615,55|23|30|27|64|68|2|58
10,5,9,0.618,55|23|30|27|64|68|2|58|36
10,5,10,0.619,55|23|30|27|64|68|2|58|36|32
10,5,11,0.62,55|23|30|27|64|68|2|58|36|32|28
10,5,12,0.62,55|23|30|27|64|68|2|58|36|32|28|24
10,5,13,0.62,55|23|30|27|64|68|2|58|36|32|28|24|18
10,5,14,0.62,55|23|30|27|64|68|2|58|36|32|28|24|18|56
10,5,15,0.618,55|23|30|27|64|68|2|58|36|32|28|24|18|56|33
10,5,16,0.618,55|23|30|27|64|68|2|58|36|32|28|24|18|56|33|59
10,5,17,0.618,55|23|30|27|64|68|2|58|36|32|28|24|18|56|33|59|14
10,5,18,0.657,55|23|30|27|64|68|2|58|36|32|28|24|18|56|33|59|14|61
10,5,19,0.657,55|23|30|27|64|68|2|58|36|32|28|24|18|56|33|59|14|61|53
10,5,20,0.657,55|23|30|27|64|68|2|58|36|32|28|24|18|56|33|59|14|61|53|25
10,6,1,0.812,55
10,6,2,0.867,55|23
10,6,3,0.871,55|23|30
10,6,4,0.871,55|23|30|27
10,6,5,0.873,55|23|30|27|64
10,6,6,0.877,55|23|30|27|64|36
10,6,7,0.877,55|23|30|27|64|36|2
10,6,8,0.878,55|23|30|27|64|36|2|32
10,6,9,0.879,55|23|30|27|64|36|2|32|58
10,6,10,0.879,55|23|30|27|64|36|2|32|58|28
10,6,11,0.879,55|23|30|27|64|36|2|32|58|28|18
10,6,12,0.879,55|23|30|27|64|36|2|32|58|28|18|24
10,6,13,0.879,55|23|30|27|64|36|2|32|58|28|18|24|14
10,6,14,0.879,55|23|30|27|64|36|2|32|58|28|18|24|14|56
10,6,15,0.879,55|23|30|27|64|36|2|32|58|28|18|24|14|56|53
10,6,16,0.891,55|23|30|27|64|36|2|32|58|28|18|24|14|56|53|61
10,6,17,0.891,55|23|30|27|64|36|2|32|58|28|18|24|14|56|53|61|25
10,6,18,0.894,55|23|30|27|64|36|2|32|58|28|18|24|14|56|53|61|25|20
10,6,19,0.894,55|23|30|27|64|36|2|32|58|28|18|24|14|56|53|61|25|20|60
10,6,20,0.897,55|23|30|27|64|36|2|32|58|28|18|24|14|56|53|61|25|20|60|54
10,7,1,0.126,68
10,7,2,0.295,68|33
10,7,3,0.599,68|33|55
10,7,4,0.636,68|33|55|23
10,7,5,0.641,68|33|55|23|30
10,7,6,0.641,68|33|55|23|30|64
10,7,7,0.641,68|33|55|23|30|64|27
10,7,8,0.641,68|33|55|23|30|64|27|24
10,7,9,0.657,68|33|55|23|30|64|27|24|32
10,7,10,0.657,68|33|55|23|30|64|27|24|32|36
10,7,11,0.657,68|33|55|23|30|64|27|24|32|36|28
10,7,12,0.656,68|33|55|23|30|64|27|24|32|36|28|58
10,7,13,0.656,68|33|55|23|30|64|27|24|32|36|28|58|18
10,7,14,0.661,68|33|55|23|30|64|27|24|32|36|28|58|18|2
10,7,15,0.661,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
10,7,16,0.661,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
10,7,17,0.661,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14
10,7,18,0.661,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|53
10,7,19,0.699,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|53|61
10,7,20,0.699,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|53|61|25
10,8,1,0.867,55
10,8,2,0.923,55|23
10,8,3,0.926,55|23|30
10,8,4,0.926,55|23|30|27
10,8,5,0.927,55|23|30|27|64
10,8,6,0.931,55|23|30|27|64|36
10,8,7,0.931,55|23|30|27|64|36|2
10,8,8,0.932,55|23|30|27|64|36|2|32
10,8,9,0.933,55|23|30|27|64|36|2|32|58
10,8,10,0.933,55|23|30|27|64|36|2|32|58|28
10,8,11,0.933,55|23|30|27|64|36|2|32|58|28|18
10,8,12,0.933,55|23|30|27|64|36|2|32|58|28|18|24
10,8,13,0.933,55|23|30|27|64|36|2|32|58|28|18|24|56
10,8,14,0.944,55|23|30|27|64|36|2|32|58|28|18|24|56|61
10,8,15,0.944,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53
10,8,16,0.944,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|14
10,8,17,0.944,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|14|25
10,8,18,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|14|25|20
10,8,19,0.945,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|14|25|20|60
10,8,20,0.947,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|14|25|20|60|54
10,9,1,0.134,68
10,9,2,0.273,68|33
10,9,3,0.49,68|33|55
10,9,4,0.504,68|33|55|23
10,9,5,0.513,68|33|55|23|30
10,9,6,0.516,68|33|55|23|30|64
10,9,7,0.516,68|33|55|23|30|64|27
10,9,8,0.516,68|33|55|23|30|64|27|24
10,9,9,0.536,68|33|55|23|30|64|27|24|32
10,9,10,0.537,68|33|55|23|30|64|27|24|32|36
10,9,11,0.537,68|33|55|23|30|64|27|24|32|36|28
10,9,12,0.538,68|33|55|23|30|64|27|24|32|36|28|58
10,9,13,0.538,68|33|55|23|30|64|27|24|32|36|28|58|18
10,9,14,0.542,68|33|55|23|30|64|27|24|32|36|28|58|18|2
10,9,15,0.542,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56
10,9,16,0.542,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59
10,9,17,0.542,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14
10,9,18,0.599,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|61
10,9,19,0.599,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|61|53
10,9,20,0.599,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|61|53|25
10,10,1,0.859,55
10,10,2,0.918,55|23
10,10,3,0.921,55|23|30
10,10,4,0.921,55|23|30|27
10,10,5,0.922,55|23|30|27|64
10,10,6,0.925,55|23|30|27|64|36
10,10,7,0.925,55|23|30|27|64|36|2
10,10,8,0.925,55|23|30|27|64|36|2|32
10,10,9,0.926,55|23|30|27|64|36|2|32|58
10,10,10,0.926,55|23|30|27|64|36|2|32|58|28
10,10,11,0.926,55|23|30|27|64|36|2|32|58|28|18
10,10,12,0.926,55|23|30|27|64|36|2|32|58|28|18|24
10,10,13,0.926,55|23|30|27|64|36|2|32|58|28|18|24|53
10,10,14,0.938,55|23|30|27|64|36|2|32|58|28|18|24|53|61
10,10,15,0.939,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56
10,10,16,0.939,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25
10,10,17,0.939,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14
10,10,18,0.939,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14|54
10,10,19,0.939,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14|54|60
10,10,20,0.942,55|23|30|27|64|36|2|32|58|28|18|24|53|61|56|25|14|54|60|20
10,11,1,0.088,68
10,11,2,0.554,68|55
10,11,3,0.593,68|55|23
10,11,4,0.593,68|55|23|27
10,11,5,0.603,68|55|23|27|30
10,11,6,0.603,68|55|23|27|30|64
10,11,7,0.603,68|55|23|27|30|64|2
10,11,8,0.605,68|55|23|27|30|64|2|58
10,11,9,0.622,68|55|23|27|30|64|2|58|36
10,11,10,0.625,68|55|23|27|30|64|2|58|36|32
10,11,11,0.626,68|55|23|27|30|64|2|58|36|32|28
10,11,12,0.626,68|55|23|27|30|64|2|58|36|32|28|24
10,11,13,0.626,68|55|23|27|30|64|2|58|36|32|28|24|18
10,11,14,0.624,68|55|23|27|30|64|2|58|36|32|28|24|18|33
10,11,15,0.624,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56
10,11,16,0.624,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14
10,11,17,0.624,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|53
10,11,18,0.651,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|53|61
10,11,19,0.651,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|53|61|25
10,11,20,0.651,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|53|61|25|22
11,0,1,0.305,9
11,0,2,0.311,9|62
11,0,3,0.325,9|62|47
11,0,4,0.369,9|62|47|1
11,0,5,0.373,9|62|47|1|6
11,0,6,0.404,9|62|47|1|6|21
11,0,7,0.404,9|62|47|1|6|21|0
11,0,8,0.404,9|62|47|1|6|21|0|42
11,0,9,0.647,9|62|47|1|6|21|0|42|69
11,0,10,0.647,9|62|47|1|6|21|0|42|69|41
11,0,11,0.647,9|62|47|1|6|21|0|42|69|41|5
11,0,12,0.647,9|62|47|1|6|21|0|42|69|41|5|49
11,0,13,0.647,9|62|47|1|6|21|0|42|69|41|5|49|17
11,0,14,0.647,9|62|47|1|6|21|0|42|69|41|5|49|17|33
11,0,15,0.647,9|62|47|1|6|21|0|42|69|41|5|49|17|33|68
11,0,16,0.647,9|62|47|1|6|21|0|42|69|41|5|49|17|33|68|52
11,0,17,0.647,9|62|47|1|6|21|0|42|69|41|5|49|17|33|68|52|59
11,0,18,0.648,9|62|47|1|6|21|0|42|69|41|5|49|17|33|68|52|59|55
11,0,19,0.648,9|62|47|1|6|21|0|42|69|41|5|49|17|33|68|52|59|55|56
11,0,20,0.648,9|62|47|1|6|21|0|42|69|41|5|49|17|33|68|52|59|55|56|23
11,1,1,0.117,68
11,1,2,0.709,68|55
11,1,3,0.752,68|55|23
11,1,4,0.752,68|55|23|27
11,1,5,0.762,68|55|23|27|30
11,1,6,0.765,68|55|23|27|30|64
11,1,7,0.768,68|55|23|27|30|64|2
11,1,8,0.771,68|55|23|27|30|64|2|58
11,1,9,0.776,68|55|23|27|30|64|2|58|36
11,1,10,0.777,68|55|23|27|30|64|2|58|36|32
11,1,11,0.778,68|55|23|27|30|64|2|58|36|32|28
11,1,12,0.778,68|55|23|27|30|64|2|58|36|32|28|24
11,1,13,0.778,68|55|23|27|30|64|2|58|36|32|28|24|18
11,1,14,0.777,68|55|23|27|30|64|2|58|36|32|28|24|18|33
11,1,15,0.777,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59
11,1,16,0.777,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56
11,1,17,0.777,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14
11,1,18,0.824,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61
11,1,19,0.824,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61|53
11,1,20,0.824,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61|53|25
11,2,1,0.824,55
11,2,2,0.873,55|23
11,2,3,0.878,55|23|30
11,2,4,0.878,55|23|30|27
11,2,5,0.883,55|23|30|27|64
11,2,6,0.885,55|23|30|27|64|36
11,2,7,0.885,55|23|30|27|64|36|2
11,2,8,0.886,55|23|30|27|64|36|2|32
11,2,9,0.893,55|23|30|27|64|36|2|32|58
11,2,10,0.893,55|23|30|27|64|36|2|32|58|28
11,2,11,0.894,55|23|30|27|64|36|2|32|58|28|18
11,2,12,0.894,55|23|30|27|64|36|2|32|58|28|18|24
11,2,13,0.894,55|23|30|27|64|36|2|32|58|28|18|24|68
11,2,14,0.893,55|23|30|27|64|36|2|32|58|28|18|24|68|56
11,2,15,0.893,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14
11,2,16,0.893,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53
11,2,17,0.916,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61
11,2,18,0.916,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25
11,2,19,0.918,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|20
