layer,head,k,iou_score,program_idxs_used
5,7,13,0.394,15|16|3|11|57|12|66|45|10|35|46|49|69
5,7,14,0.394,15|16|3|11|57|12|66|45|10|35|46|49|69|42
5,7,15,0.392,15|16|3|11|57|12|66|45|10|35|46|49|69|42|41
5,7,16,0.405,15|16|3|11|57|12|66|45|10|35|46|49|69|42|41|1
5,7,17,0.405,15|16|3|11|57|12|66|45|10|35|46|49|69|42|41|1|6
5,7,18,0.405,15|16|3|11|57|12|66|45|10|35|46|49|69|42|41|1|6|21
5,7,19,0.405,15|16|3|11|57|12|66|45|10|35|46|49|69|42|41|1|6|21|47
5,7,20,0.405,15|16|3|11|57|12|66|45|10|35|46|49|69|42|41|1|6|21|47|0
5,8,1,0.454,57
5,8,2,0.469,57|15
5,8,3,0.469,57|15|3
5,8,4,0.469,57|15|3|16
5,8,5,0.473,57|15|3|16|11
5,8,6,0.473,57|15|3|16|11|12
5,8,7,0.477,57|15|3|16|11|12|66
5,8,8,0.477,57|15|3|16|11|12|66|10
5,8,9,0.479,57|15|3|16|11|12|66|10|45
5,8,10,0.476,57|15|3|16|11|12|66|10|45|49
5,8,11,0.476,57|15|3|16|11|12|66|10|45|49|35
5,8,12,0.478,57|15|3|16|11|12|66|10|45|49|35|46
5,8,13,0.478,57|15|3|16|11|12|66|10|45|49|35|46|69
5,8,14,0.478,57|15|3|16|11|12|66|10|45|49|35|46|69|42
5,8,15,0.486,57|15|3|16|11|12|66|10|45|49|35|46|69|42|6
5,8,16,0.486,57|15|3|16|11|12|66|10|45|49|35|46|69|42|6|1
5,8,17,0.486,57|15|3|16|11|12|66|10|45|49|35|46|69|42|6|1|21
5,8,18,0.486,57|15|3|16|11|12|66|10|45|49|35|46|69|42|6|1|21|47
5,8,19,0.486,57|15|3|16|11|12|66|10|45|49|35|46|69|42|6|1|21|47|0
5,8,20,0.49,57|15|3|16|11|12|66|10|45|49|35|46|69|42|6|1|21|47|0|41
5,9,1,0.326,40
5,9,2,0.447,40|11
5,9,3,0.451,40|11|15
5,9,4,0.451,40|11|15|16
5,9,5,0.451,40|11|15|16|3
5,9,6,0.485,40|11|15|16|3|66
5,9,7,0.485,40|11|15|16|3|66|10
5,9,8,0.491,40|11|15|16|3|66|10|12
5,9,9,0.491,40|11|15|16|3|66|10|12|57
5,9,10,0.49,40|11|15|16|3|66|10|12|57|46
5,9,11,0.491,40|11|15|16|3|66|10|12|57|46|45
5,9,12,0.489,40|11|15|16|3|66|10|12|57|46|45|35
5,9,13,0.493,40|11|15|16|3|66|10|12|57|46|45|35|13
5,9,14,0.494,40|11|15|16|3|66|10|12|57|46|45|35|13|49
5,9,15,0.496,40|11|15|16|3|66|10|12|57|46|45|35|13|49|5
5,9,16,0.496,40|11|15|16|3|66|10|12|57|46|45|35|13|49|5|69
5,9,17,0.496,40|11|15|16|3|66|10|12|57|46|45|35|13|49|5|69|42
5,9,18,0.494,40|11|15|16|3|66|10|12|57|46|45|35|13|49|5|69|42|41
5,9,19,0.495,40|11|15|16|3|66|10|12|57|46|45|35|13|49|5|69|42|41|21
5,9,20,0.495,40|11|15|16|3|66|10|12|57|46|45|35|13|49|5|69|42|41|21|1
5,10,1,0.288,11
5,10,2,0.292,11|15
5,10,3,0.292,11|15|3
5,10,4,0.292,11|15|3|16
5,10,5,0.292,11|15|3|16|10
5,10,6,0.294,11|15|3|16|10|12
5,10,7,0.299,11|15|3|16|10|12|66
5,10,8,0.306,11|15|3|16|10|12|66|57
5,10,9,0.306,11|15|3|16|10|12|66|57|49
5,10,10,0.305,11|15|3|16|10|12|66|57|49|35
5,10,11,0.307,11|15|3|16|10|12|66|57|49|35|45
5,10,12,0.36,11|15|3|16|10|12|66|57|49|35|45|9
5,10,13,0.445,11|15|3|16|10|12|66|57|49|35|45|9|44
5,10,14,0.443,11|15|3|16|10|12|66|57|49|35|45|9|44|70
5,10,15,0.447,11|15|3|16|10|12|66|57|49|35|45|9|44|70|62
5,10,16,0.445,11|15|3|16|10|12|66|57|49|35|45|9|44|70|62|46
5,10,17,0.445,11|15|3|16|10|12|66|57|49|35|45|9|44|70|62|46|42
5,10,18,0.445,11|15|3|16|10|12|66|57|49|35|45|9|44|70|62|46|42|69
5,10,19,0.442,11|15|3|16|10|12|66|57|49|35|45|9|44|70|62|46|42|69|21
5,10,20,0.442,11|15|3|16|10|12|66|57|49|35|45|9|44|70|62|46|42|69|21|1
5,11,1,0.518,15
5,11,2,0.518,15|16
5,11,3,0.518,15|16|3
5,11,4,0.519,15|16|3|57
5,11,5,0.52,15|16|3|57|11
5,11,6,0.522,15|16|3|57|11|66
5,11,7,0.522,15|16|3|57|11|66|12
5,11,8,0.522,15|16|3|57|11|66|12|10
5,11,9,0.524,15|16|3|57|11|66|12|10|45
5,11,10,0.528,15|16|3|57|11|66|12|10|45|35
5,11,11,0.536,15|16|3|57|11|66|12|10|45|35|46
5,11,12,0.548,15|16|3|57|11|66|12|10|45|35|46|49
5,11,13,0.548,15|16|3|57|11|66|12|10|45|35|46|49|41
5,11,14,0.548,15|16|3|57|11|66|12|10|45|35|46|49|41|69
5,11,15,0.548,15|16|3|57|11|66|12|10|45|35|46|49|41|69|42
5,11,16,0.555,15|16|3|57|11|66|12|10|45|35|46|49|41|69|42|1
5,11,17,0.555,15|16|3|57|11|66|12|10|45|35|46|49|41|69|42|1|6
5,11,18,0.555,15|16|3|57|11|66|12|10|45|35|46|49|41|69|42|1|6|21
5,11,19,0.555,15|16|3|57|11|66|12|10|45|35|46|49|41|69|42|1|6|21|47
5,11,20,0.555,15|16|3|57|11|66|12|10|45|35|46|49|41|69|42|1|6|21|47|0
6,0,1,0.49,15
6,0,2,0.49,15|16
6,0,3,0.49,15|16|3
6,0,4,0.494,15|16|3|12
6,0,5,0.498,15|16|3|12|11
6,0,6,0.5,15|16|3|12|11|66
6,0,7,0.5,15|16|3|12|11|66|57
6,0,8,0.5,15|16|3|12|11|66|57|10
6,0,9,0.508,15|16|3|12|11|66|57|10|45
6,0,10,0.508,15|16|3|12|11|66|57|10|45|35
6,0,11,0.508,15|16|3|12|11|66|57|10|45|35|49
6,0,12,0.504,15|16|3|12|11|66|57|10|45|35|49|46
6,0,13,0.504,15|16|3|12|11|66|57|10|45|35|49|46|69
6,0,14,0.504,15|16|3|12|11|66|57|10|45|35|49|46|69|42
6,0,15,0.505,15|16|3|12|11|66|57|10|45|35|49|46|69|42|41
6,0,16,0.505,15|16|3|12|11|66|57|10|45|35|49|46|69|42|41|1
6,0,17,0.505,15|16|3|12|11|66|57|10|45|35|49|46|69|42|41|1|6
6,0,18,0.505,15|16|3|12|11|66|57|10|45|35|49|46|69|42|41|1|6|21
6,0,19,0.505,15|16|3|12|11|66|57|10|45|35|49|46|69|42|41|1|6|21|47
6,0,20,0.505,15|16|3|12|11|66|57|10|45|35|49|46|69|42|41|1|6|21|47|0
6,1,1,0.533,15
6,1,2,0.544,15|57
6,1,3,0.544,15|57|3
6,1,4,0.544,15|57|3|16
6,1,5,0.547,15|57|3|16|12
6,1,6,0.548,15|57|3|16|12|66
6,1,7,0.548,15|57|3|16|12|66|11
6,1,8,0.55,15|57|3|16|12|66|11|45
6,1,9,0.549,15|57|3|16|12|66|11|45|10
6,1,10,0.548,15|57|3|16|12|66|11|45|10|35
6,1,11,0.544,15|57|3|16|12|66|11|45|10|35|49
6,1,12,0.541,15|57|3|16|12|66|11|45|10|35|49|46
6,1,13,0.541,15|57|3|16|12|66|11|45|10|35|49|46|69
6,1,14,0.541,15|57|3|16|12|66|11|45|10|35|49|46|69|42
6,1,15,0.541,15|57|3|16|12|66|11|45|10|35|49|46|69|42|41
6,1,16,0.542,15|57|3|16|12|66|11|45|10|35|49|46|69|42|41|1
6,1,17,0.542,15|57|3|16|12|66|11|45|10|35|49|46|69|42|41|1|6
6,1,18,0.542,15|57|3|16|12|66|11|45|10|35|49|46|69|42|41|1|6|21
6,1,19,0.542,15|57|3|16|12|66|11|45|10|35|49|46|69|42|41|1|6|21|47
6,1,20,0.542,15|57|3|16|12|66|11|45|10|35|49|46|69|42|41|1|6|21|47|0
6,2,1,0.395,15
6,2,2,0.395,15|16
6,2,3,0.395,15|16|3
6,2,4,0.399,15|16|3|11
6,2,5,0.401,15|16|3|11|12
6,2,6,0.402,15|16|3|11|12|66
6,2,7,0.403,15|16|3|11|12|66|57
6,2,8,0.403,15|16|3|11|12|66|57|10
6,2,9,0.411,15|16|3|11|12|66|57|10|45
6,2,10,0.41,15|16|3|11|12|66|57|10|45|35
6,2,11,0.41,15|16|3|11|12|66|57|10|45|35|49
6,2,12,0.41,15|16|3|11|12|66|57|10|45|35|49|69
6,2,13,0.41,15|16|3|11|12|66|57|10|45|35|49|69|42
6,2,14,0.415,15|16|3|11|12|66|57|10|45|35|49|69|42|46
6,2,15,0.416,15|16|3|11|12|66|57|10|45|35|49|69|42|46|41
6,2,16,0.429,15|16|3|11|12|66|57|10|45|35|49|69|42|46|41|70
6,2,17,0.43,15|16|3|11|12|66|57|10|45|35|49|69|42|46|41|70|6
6,2,18,0.43,15|16|3|11|12|66|57|10|45|35|49|69|42|46|41|70|6|1
6,2,19,0.43,15|16|3|11|12|66|57|10|45|35|49|69|42|46|41|70|6|1|21
6,2,20,0.43,15|16|3|11|12|66|57|10|45|35|49|69|42|46|41|70|6|1|21|47
6,3,1,0.539,15
6,3,2,0.539,15|16
6,3,3,0.539,15|16|3
6,3,4,0.549,15|16|3|11
6,3,5,0.549,15|16|3|11|66
6,3,6,0.55,15|16|3|11|66|12
6,3,7,0.55,15|16|3|11|66|12|10
6,3,8,0.554,15|16|3|11|66|12|10|57
6,3,9,0.552,15|16|3|11|66|12|10|57|45
6,3,10,0.552,15|16|3|11|66|12|10|57|45|35
6,3,11,0.551,15|16|3|11|66|12|10|57|45|35|46
6,3,12,0.548,15|16|3|11|66|12|10|57|45|35|46|49
6,3,13,0.549,15|16|3|11|66|12|10|57|45|35|46|49|41
6,3,14,0.6,15|16|3|11|66|12|10|57|45|35|46|49|41|44
6,3,15,0.6,15|16|3|11|66|12|10|57|45|35|46|49|41|44|42
6,3,16,0.6,15|16|3|11|66|12|10|57|45|35|46|49|41|44|42|69
6,3,17,0.6,15|16|3|11|66|12|10|57|45|35|46|49|41|44|42|69|9
6,3,18,0.598,15|16|3|11|66|12|10|57|45|35|46|49|41|44|42|69|9|21
6,3,19,0.598,15|16|3|11|66|12|10|57|45|35|46|49|41|44|42|69|9|21|6
6,3,20,0.598,15|16|3|11|66|12|10|57|45|35|46|49|41|44|42|69|9|21|6|1
6,4,1,0.428,15
6,4,2,0.428,15|16
6,4,3,0.428,15|16|3
6,4,4,0.431,15|16|3|10
6,4,5,0.432,15|16|3|10|11
6,4,6,0.432,15|16|3|10|11|12
6,4,7,0.434,15|16|3|10|11|12|66
6,4,8,0.435,15|16|3|10|11|12|66|57
6,4,9,0.437,15|16|3|10|11|12|66|57|45
6,4,10,0.438,15|16|3|10|11|12|66|57|45|35
6,4,11,0.437,15|16|3|10|11|12|66|57|45|35|49
6,4,12,0.439,15|16|3|10|11|12|66|57|45|35|49|46
6,4,13,0.439,15|16|3|10|11|12|66|57|45|35|49|46|69
6,4,14,0.439,15|16|3|10|11|12|66|57|45|35|49|46|69|42
6,4,15,0.438,15|16|3|10|11|12|66|57|45|35|49|46|69|42|41
6,4,16,0.442,15|16|3|10|11|12|66|57|45|35|49|46|69|42|41|1
6,4,17,0.442,15|16|3|10|11|12|66|57|45|35|49|46|69|42|41|1|6
6,4,18,0.442,15|16|3|10|11|12|66|57|45|35|49|46|69|42|41|1|6|21
6,4,19,0.442,15|16|3|10|11|12|66|57|45|35|49|46|69|42|41|1|6|21|47
6,4,20,0.442,15|16|3|10|11|12|66|57|45|35|49|46|69|42|41|1|6|21|47|0
6,5,1,0.327,57
6,5,2,0.339,57|15
6,5,3,0.339,57|15|3
6,5,4,0.339,57|15|3|16
6,5,5,0.343,57|15|3|16|12
6,5,6,0.346,57|15|3|16|12|11
6,5,7,0.349,57|15|3|16|12|11|66
6,5,8,0.349,57|15|3|16|12|11|66|10
6,5,9,0.35,57|15|3|16|12|11|66|10|45
6,5,10,0.349,57|15|3|16|12|11|66|10|45|49
6,5,11,0.349,57|15|3|16|12|11|66|10|45|49|35
6,5,12,0.349,57|15|3|16|12|11|66|10|45|49|35|46
6,5,13,0.349,57|15|3|16|12|11|66|10|45|49|35|46|69
6,5,14,0.349,57|15|3|16|12|11|66|10|45|49|35|46|69|42
6,5,15,0.352,57|15|3|16|12|11|66|10|45|49|35|46|69|42|6
6,5,16,0.352,57|15|3|16|12|11|66|10|45|49|35|46|69|42|6|1
6,5,17,0.352,57|15|3|16|12|11|66|10|45|49|35|46|69|42|6|1|21
6,5,18,0.352,57|15|3|16|12|11|66|10|45|49|35|46|69|42|6|1|21|47
6,5,19,0.352,57|15|3|16|12|11|66|10|45|49|35|46|69|42|6|1|21|47|0
6,5,20,0.352,57|15|3|16|12|11|66|10|45|49|35|46|69|42|6|1|21|47|0|41
6,6,1,0.422,15
6,6,2,0.431,15|11
6,6,3,0.431,15|11|3
6,6,4,0.431,15|11|3|16
6,6,5,0.43,15|11|3|16|66
6,6,6,0.432,15|11|3|16|66|12
6,6,7,0.433,15|11|3|16|66|12|10
6,6,8,0.436,15|11|3|16|66|12|10|57
6,6,9,0.436,15|11|3|16|66|12|10|57|45
6,6,10,0.436,15|11|3|16|66|12|10|57|45|35
6,6,11,0.438,15|11|3|16|66|12|10|57|45|35|46
6,6,12,0.437,15|11|3|16|66|12|10|57|45|35|46|49
6,6,13,0.524,15|11|3|16|66|12|10|57|45|35|46|49|40
6,6,14,0.524,15|11|3|16|66|12|10|57|45|35|46|49|40|69
6,6,15,0.524,15|11|3|16|66|12|10|57|45|35|46|49|40|69|42
6,6,16,0.524,15|11|3|16|66|12|10|57|45|35|46|49|40|69|42|41
6,6,17,0.527,15|11|3|16|66|12|10|57|45|35|46|49|40|69|42|41|6
6,6,18,0.527,15|11|3|16|66|12|10|57|45|35|46|49|40|69|42|41|6|1
6,6,19,0.527,15|11|3|16|66|12|10|57|45|35|46|49|40|69|42|41|6|1|21
6,6,20,0.528,15|11|3|16|66|12|10|57|45|35|46|49|40|69|42|41|6|1|21|47
6,7,1,0.375,49
6,7,2,0.375,49|42
6,7,3,0.375,49|42|69
6,7,4,0.375,49|42|69|21
6,7,5,0.375,49|42|69|21|1
6,7,6,0.375,49|42|69|21|1|6
6,7,7,0.375,49|42|69|21|1|6|47
6,7,8,0.375,49|42|69|21|1|6|47|0
6,7,9,0.375,49|42|69|21|1|6|47|0|41
6,7,10,0.512,49|42|69|21|1|6|47|0|41|15
6,7,11,0.512,49|42|69|21|1|6|47|0|41|15|3
6,7,12,0.512,49|42|69|21|1|6|47|0|41|15|3|16
6,7,13,0.512,49|42|69|21|1|6|47|0|41|15|3|16|5
6,7,14,0.513,49|42|69|21|1|6|47|0|41|15|3|16|5|57
6,7,15,0.516,49|42|69|21|1|6|47|0|41|15|3|16|5|57|11
6,7,16,0.516,49|42|69|21|1|6|47|0|41|15|3|16|5|57|11|12
6,7,17,0.538,49|42|69|21|1|6|47|0|41|15|3|16|5|57|11|12|66
6,7,18,0.539,49|42|69|21|1|6|47|0|41|15|3|16|5|57|11|12|66|10
6,7,19,0.539,49|42|69|21|1|6|47|0|41|15|3|16|5|57|11|12|66|10|35
6,7,20,0.541,49|42|69|21|1|6|47|0|41|15|3|16|5|57|11|12|66|10|35|45
6,8,1,0.552,15
6,8,2,0.552,15|16
6,8,3,0.552,15|16|3
6,8,4,0.551,15|16|3|66
6,8,5,0.554,15|16|3|66|57
6,8,6,0.555,15|16|3|66|57|12
6,8,7,0.556,15|16|3|66|57|12|11
6,8,8,0.556,15|16|3|66|57|12|11|10
6,8,9,0.59,15|16|3|66|57|12|11|10|49
6,8,10,0.588,15|16|3|66|57|12|11|10|49|45
6,8,11,0.595,15|16|3|66|57|12|11|10|49|45|35
6,8,12,0.594,15|16|3|66|57|12|11|10|49|45|35|46
6,8,13,0.594,15|16|3|66|57|12|11|10|49|45|35|46|69
6,8,14,0.594,15|16|3|66|57|12|11|10|49|45|35|46|69|42
6,8,15,0.599,15|16|3|66|57|12|11|10|49|45|35|46|69|42|41
6,8,16,0.605,15|16|3|66|57|12|11|10|49|45|35|46|69|42|41|1
6,8,17,0.605,15|16|3|66|57|12|11|10|49|45|35|46|69|42|41|1|6
6,8,18,0.605,15|16|3|66|57|12|11|10|49|45|35|46|69|42|41|1|6|21
6,8,19,0.605,15|16|3|66|57|12|11|10|49|45|35|46|69|42|41|1|6|21|47
6,8,20,0.605,15|16|3|66|57|12|11|10|49|45|35|46|69|42|41|1|6|21|47|0
6,9,1,0.265,15
6,9,2,0.265,15|16
6,9,3,0.265,15|16|3
6,9,4,0.265,15|16|3|11
6,9,5,0.27,15|16|3|11|66
6,9,6,0.27,15|16|3|11|66|10
6,9,7,0.27,15|16|3|11|66|10|12
6,9,8,0.271,15|16|3|11|66|10|12|49
6,9,9,0.278,15|16|3|11|66|10|12|49|57
6,9,10,0.278,15|16|3|11|66|10|12|49|57|35
6,9,11,0.284,15|16|3|11|66|10|12|49|57|35|45
6,9,12,0.335,15|16|3|11|66|10|12|49|57|35|45|9
6,9,13,0.335,15|16|3|11|66|10|12|49|57|35|45|9|70
6,9,14,0.334,15|16|3|11|66|10|12|49|57|35|45|9|70|62
6,9,15,0.334,15|16|3|11|66|10|12|49|57|35|45|9|70|62|42
6,9,16,0.334,15|16|3|11|66|10|12|49|57|35|45|9|70|62|42|69
6,9,17,0.334,15|16|3|11|66|10|12|49|57|35|45|9|70|62|42|69|41
6,9,18,0.332,15|16|3|11|66|10|12|49|57|35|45|9|70|62|42|69|41|46
6,9,19,0.329,15|16|3|11|66|10|12|49|57|35|45|9|70|62|42|69|41|46|21
6,9,20,0.329,15|16|3|11|66|10|12|49|57|35|45|9|70|62|42|69|41|46|21|1
6,10,1,0.405,15
6,10,2,0.405,15|16
6,10,3,0.405,15|16|3
6,10,4,0.407,15|16|3|11
6,10,5,0.408,15|16|3|11|66
6,10,6,0.408,15|16|3|11|66|12
6,10,7,0.409,15|16|3|11|66|12|10
6,10,8,0.412,15|16|3|11|66|12|10|57
6,10,9,0.417,15|16|3|11|66|12|10|57|45
6,10,10,0.417,15|16|3|11|66|12|10|57|45|35
6,10,11,0.416,15|16|3|11|66|12|10|57|45|35|49
6,10,12,0.416,15|16|3|11|66|12|10|57|45|35|49|46
6,10,13,0.435,15|16|3|11|66|12|10|57|45|35|49|46|9
6,10,14,0.435,15|16|3|11|66|12|10|57|45|35|49|46|9|69
6,10,15,0.435,15|16|3|11|66|12|10|57|45|35|49|46|9|69|42
6,10,16,0.436,15|16|3|11|66|12|10|57|45|35|49|46|9|69|42|41
6,10,17,0.434,15|16|3|11|66|12|10|57|45|35|49|46|9|69|42|41|62
6,10,18,0.435,15|16|3|11|66|12|10|57|45|35|49|46|9|69|42|41|62|70
6,10,19,0.435,15|16|3|11|66|12|10|57|45|35|49|46|9|69|42|41|62|70|21
6,10,20,0.435,15|16|3|11|66|12|10|57|45|35|49|46|9|69|42|41|62|70|21|1
6,11,1,0.3,44
6,11,2,0.447,44|11
6,11,3,0.456,44|11|15
6,11,4,0.456,44|11|15|16
6,11,5,0.456,44|11|15|16|3
6,11,6,0.456,44|11|15|16|3|12
6,11,7,0.456,44|11|15|16|3|12|10
6,11,8,0.479,44|11|15|16|3|12|10|66
6,11,9,0.479,44|11|15|16|3|12|10|66|57
6,11,10,0.479,44|11|15|16|3|12|10|66|57|45
6,11,11,0.479,44|11|15|16|3|12|10|66|57|45|35
6,11,12,0.478,44|11|15|16|3|12|10|66|57|45|35|46
6,11,13,0.478,44|11|15|16|3|12|10|66|57|45|35|46|49
6,11,14,0.476,44|11|15|16|3|12|10|66|57|45|35|46|49|9
6,11,15,0.471,44|11|15|16|3|12|10|66|57|45|35|46|49|9|5
6,11,16,0.468,44|11|15|16|3|12|10|66|57|45|35|46|49|9|5|70
6,11,17,0.474,44|11|15|16|3|12|10|66|57|45|35|46|49|9|5|70|62
6,11,18,0.473,44|11|15|16|3|12|10|66|57|45|35|46|49|9|5|70|62|13
6,11,19,0.473,44|11|15|16|3|12|10|66|57|45|35|46|49|9|5|70|62|13|69
6,11,20,0.473,44|11|15|16|3|12|10|66|57|45|35|46|49|9|5|70|62|13|69|42
7,0,1,0.255,49
7,0,2,0.341,49|15
7,0,3,0.341,49|15|3
7,0,4,0.341,49|15|3|16
7,0,5,0.343,49|15|3|16|11
7,0,6,0.343,49|15|3|16|11|10
7,0,7,0.343,49|15|3|16|11|10|42
7,0,8,0.343,49|15|3|16|11|10|42|69
7,0,9,0.387,49|15|3|16|11|10|42|69|9
7,0,10,0.402,49|15|3|16|11|10|42|69|9|12
7,0,11,0.402,49|15|3|16|11|10|42|69|9|12|41
7,0,12,0.399,49|15|3|16|11|10|42|69|9|12|41|70
7,0,13,0.4,49|15|3|16|11|10|42|69|9|12|41|70|6
7,0,14,0.4,49|15|3|16|11|10|42|69|9|12|41|70|6|1
7,0,15,0.4,49|15|3|16|11|10|42|69|9|12|41|70|6|1|21
7,0,16,0.402,49|15|3|16|11|10|42|69|9|12|41|70|6|1|21|66
7,0,17,0.402,49|15|3|16|11|10|42|69|9|12|41|70|6|1|21|66|47
7,0,18,0.402,49|15|3|16|11|10|42|69|9|12|41|70|6|1|21|66|47|62
7,0,19,0.403,49|15|3|16|11|10|42|69|9|12|41|70|6|1|21|66|47|62|0
7,0,20,0.407,49|15|3|16|11|10|42|69|9|12|41|70|6|1|21|66|47|62|0|35
7,1,1,0.424,15
7,1,2,0.429,15|57
7,1,3,0.429,15|57|3
7,1,4,0.429,15|57|3|16
7,1,5,0.43,15|57|3|16|12
7,1,6,0.433,15|57|3|16|12|66
7,1,7,0.434,15|57|3|16|12|66|11
7,1,8,0.438,15|57|3|16|12|66|11|45
7,1,9,0.437,15|57|3|16|12|66|11|45|10
7,1,10,0.437,15|57|3|16|12|66|11|45|10|35
7,1,11,0.44,15|57|3|16|12|66|11|45|10|35|46
7,1,12,0.437,15|57|3|16|12|66|11|45|10|35|46|49
7,1,13,0.437,15|57|3|16|12|66|11|45|10|35|46|49|69
7,1,14,0.437,15|57|3|16|12|66|11|45|10|35|46|49|69|42
7,1,15,0.445,15|57|3|16|12|66|11|45|10|35|46|49|69|42|6
7,1,16,0.445,15|57|3|16|12|66|11|45|10|35|46|49|69|42|6|1
7,1,17,0.445,15|57|3|16|12|66|11|45|10|35|46|49|69|42|6|1|21
7,1,18,0.444,15|57|3|16|12|66|11|45|10|35|46|49|69|42|6|1|21|41
7,1,19,0.444,15|57|3|16|12|66|11|45|10|35|46|49|69|42|6|1|21|41|47
7,1,20,0.444,15|57|3|16|12|66|11|45|10|35|46|49|69|42|6|1|21|41|47|0
7,2,1,0.413,15
7,2,2,0.413,15|16
7,2,3,0.413,15|16|3
7,2,4,0.417,15|16|3|11
7,2,5,0.418,15|16|3|11|66
7,2,6,0.419,15|16|3|11|66|57
7,2,7,0.419,15|16|3|11|66|57|12
7,2,8,0.419,15|16|3|11|66|57|12|10
7,2,9,0.421,15|16|3|11|66|57|12|10|45
7,2,10,0.42,15|16|3|11|66|57|12|10|45|35
7,2,11,0.423,15|16|3|11|66|57|12|10|45|35|46
7,2,12,0.421,15|16|3|11|66|57|12|10|45|35|46|49
7,2,13,0.421,15|16|3|11|66|57|12|10|45|35|46|49|69
7,2,14,0.421,15|16|3|11|66|57|12|10|45|35|46|49|69|42
7,2,15,0.42,15|16|3|11|66|57|12|10|45|35|46|49|69|42|41
7,2,16,0.491,15|16|3|11|66|57|12|10|45|35|46|49|69|42|41|40
7,2,17,0.497,15|16|3|11|66|57|12|10|45|35|46|49|69|42|41|40|6
7,2,18,0.497,15|16|3|11|66|57|12|10|45|35|46|49|69|42|41|40|6|1
7,2,19,0.497,15|16|3|11|66|57|12|10|45|35|46|49|69|42|41|40|6|1|21
7,2,20,0.497,15|16|3|11|66|57|12|10|45|35|46|49|69|42|41|40|6|1|21|47
7,3,1,0.622,15
7,3,2,0.622,15|16
7,3,3,0.622,15|16|3
7,3,4,0.622,15|16|3|66
7,3,5,0.625,15|16|3|66|12
7,3,6,0.626,15|16|3|66|12|57
7,3,7,0.625,15|16|3|66|12|57|11
7,3,8,0.628,15|16|3|66|12|57|11|45
7,3,9,0.629,15|16|3|66|12|57|11|45|10
7,3,10,0.63,15|16|3|66|12|57|11|45|10|35
7,3,11,0.628,15|16|3|66|12|57|11|45|10|35|46
7,3,12,0.625,15|16|3|66|12|57|11|45|10|35|46|49
7,3,13,0.627,15|16|3|66|12|57|11|45|10|35|46|49|41
7,3,14,0.627,15|16|3|66|12|57|11|45|10|35|46|49|41|69
7,3,15,0.627,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42
7,3,16,0.628,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1
7,3,17,0.628,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6
7,3,18,0.628,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6|21
7,3,19,0.628,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6|21|47
7,3,20,0.628,15|16|3|66|12|57|11|45|10|35|46|49|41|69|42|1|6|21|47|0
7,4,1,0.262,44
7,4,2,0.393,44|11
7,4,3,0.396,44|11|15
7,4,4,0.396,44|11|15|16
7,4,5,0.396,44|11|15|16|3
7,4,6,0.399,44|11|15|16|3|10
7,4,7,0.415,44|11|15|16|3|10|12
7,4,8,0.442,44|11|15|16|3|10|12|66
7,4,9,0.444,44|11|15|16|3|10|12|66|57
7,4,10,0.444,44|11|15|16|3|10|12|66|57|35
7,4,11,0.443,44|11|15|16|3|10|12|66|57|35|45
7,4,12,0.44,44|11|15|16|3|10|12|66|57|35|45|46
7,4,13,0.438,44|11|15|16|3|10|12|66|57|35|45|46|49
7,4,14,0.443,44|11|15|16|3|10|12|66|57|35|45|46|49|9
7,4,15,0.446,44|11|15|16|3|10|12|66|57|35|45|46|49|9|13
7,4,16,0.454,44|11|15|16|3|10|12|66|57|35|45|46|49|9|13|62
7,4,17,0.455,44|11|15|16|3|10|12|66|57|35|45|46|49|9|13|62|70
7,4,18,0.459,44|11|15|16|3|10|12|66|57|35|45|46|49|9|13|62|70|5
7,4,19,0.456,44|11|15|16|3|10|12|66|57|35|45|46|49|9|13|62|70|5|41
7,4,20,0.456,44|11|15|16|3|10|12|66|57|35|45|46|49|9|13|62|70|5|41|69
7,5,1,0.456,15
7,5,2,0.456,15|16
7,5,3,0.456,15|16|3
7,5,4,0.456,15|16|3|57
7,5,5,0.457,15|16|3|57|12
7,5,6,0.461,15|16|3|57|12|66
7,5,7,0.461,15|16|3|57|12|66|11
7,5,8,0.462,15|16|3|57|12|66|11|10
7,5,9,0.464,15|16|3|57|12|66|11|10|45
7,5,10,0.458,15|16|3|57|12|66|11|10|45|49
7,5,11,0.458,15|16|3|57|12|66|11|10|45|49|35
7,5,12,0.458,15|16|3|57|12|66|11|10|45|49|35|69
7,5,13,0.458,15|16|3|57|12|66|11|10|45|49|35|69|42
7,5,14,0.462,15|16|3|57|12|66|11|10|45|49|35|69|42|41
7,5,15,0.476,15|16|3|57|12|66|11|10|45|49|35|69|42|41|6
7,5,16,0.476,15|16|3|57|12|66|11|10|45|49|35|69|42|41|6|1
7,5,17,0.476,15|16|3|57|12|66|11|10|45|49|35|69|42|41|6|1|21
7,5,18,0.476,15|16|3|57|12|66|11|10|45|49|35|69|42|41|6|1|21|47
7,5,19,0.474,15|16|3|57|12|66|11|10|45|49|35|69|42|41|6|1|21|47|46
